botid #,date mmddyy,press dbar,temp ITS-90,csal PSS-78,coxy umol/kg,ph,phos umol/kg,nit umol/kg,doc umol/kg,hbact #*1e5/ml,pbact #*1e5/ml,sbact #*1e5/ml,no2 nmol/kg, 
2300200604,30111,350.2,11.0393,34.1998,-9,-9,-9,-9,-9,-9,-9,-9,-9,
2300200603,30111,350.2,11.0113,34.1957,-9,-9,-9,-9,-9,-9,-9,-9,-9,
2300200723,30111,7.9,24.4126,35.1893,208.3,-9,-9,-9,-9,-9,-9,-9,-9,
2300200722,30111,7.8,24.4126,35.1892,208.1,8.073,0.07,0.02,-9,-9,-9,-9,-9,
2300200721,30111,14.9,24.4136,35.1887,208.1,-9,0.07,0.01,-9,-9,-9,-9,-9,
2300200720,30111,25.9,24.1062,35.2226,209.4,-9,-9,-9,-9,-9,-9,-9,-9,
2300200719,30111,26.1,24.1056,35.2229,209.5,8.072,-9,0.02,-9,-9,-9,-9,-9,
2300200718,30111,34.6,24.0116,35.2432,210,-9,0.07,0.01,-9,-9,-9,-9,-9,
2300200717,30111,45,23.9383,35.2955,207.7,8.067,0.06,0.03,-9,-9,-9,-9,-9,
2300200716,30111,60,23.6761,35.351,210,-9,0.04,0.01,-9,-9,-9,-9,-9,
2300200715,30111,75.4,23.3391,35.4043,210,8.062,0.03,0.01,-9,-9,-9,-9,-9,
2300200714,30111,85.5,23.1631,35.428,209.5,-9,-9,-9,-9,-9,-9,-9,-9,
2300200713,30111,89.5,23.0938,35.429,209.5,-9,-9,-9,-9,-9,-9,-9,-9,
2300200712,30111,100.5,22.8785,35.4164,-9,8.06,0.1,0.1,-9,-9,-9,-9,-9,
2300200711,30111,110.3,21.7161,35.2517,198.9,-9,-9,-9,-9,-9,-9,-9,-9,
2300200710,30111,115,21.5291,35.234,197,-9,-9,-9,-9,-9,-9,-9,-9,
2300200709,30111,126.1,20.9922,35.2076,195.5,-9,0.18,1.19,-9,-9,-9,-9,-9,
2300200708,30111,131,20.7872,35.2205,195.6,-9,-9,-9,-9,-9,-9,-9,-9,
2300200707,30111,150.8,20.386,35.2031,198,7.974,0.17,1.31,-9,-9,-9,-9,-9,
2300200706,30111,166.9,19.8667,35.1452,197,-9,-9,-9,-9,-9,-9,-9,-9,
2300200705,30111,174.8,19.3985,35.0828,196.2,-9,0.19,1.88,-9,-9,-9,-9,-9,
2300200704,30111,200.1,18.7773,34.9982,196.4,7.945,0.22,2.43,-9,-9,-9,-9,-9,
2300200824,30111,6.6,24.4126,35.1965,-9,-9,-9,-9,-9,-9,-9,-9,-9,
2300200823,30111,25.7,24.4155,35.1955,-9,-9,-9,-9,-9,-9,-9,-9,-9,
2300200822,30111,45.1,24.1055,35.2204,-9,-9,-9,-9,-9,-9,-9,-9,-9,
2300200821,30111,76.1,23.9525,35.3028,-9,-9,-9,-9,-9,-9,-9,-9,-9,
2300200820,30111,100.5,23.4675,35.3741,-9,-9,-9,-9,-9,-9,-9,-9,-9,
2300200819,30111,125.8,22.0168,35.2451,-9,-9,-9,-9,-9,-9,-9,-9,-9,
2300200818,30111,150.3,20.7062,35.214,-9,-9,-9,-9,-9,-9,-9,-9,-9,
2300200817,30111,175.7,19.5313,35.1044,-9,-9,-9,-9,-9,-9,-9,-9,-9,
2300200816,30111,499.7,7.1181,34.0574,-9,-9,-9,-9,-9,-9,-9,-9,-9,
2300200815,30111,499.8,7.1183,34.0574,-9,-9,-9,-9,-9,-9,-9,-9,-9,
2300200814,30111,499.8,7.1183,34.0573,-9,-9,-9,-9,-9,-9,-9,-9,-9,
2300200813,30111,499.8,7.1185,34.0574,-9,-9,-9,-9,-9,-9,-9,-9,-9,
2300200812,30111,500,7.1188,34.0571,-9,-9,-9,-9,-9,-9,-9,-9,-9,
2300200914,30111,7.2,24.4406,35.1987,-9,-9,-9,-9,-9,-9,-9,-9,-9,
2300200913,30111,7.3,24.441,35.1988,-9,-9,-9,-9,-9,-9,-9,-9,-9,
2300200912,30111,26,24.4452,35.1978,-9,-9,-9,-9,-9,-9,-9,-9,-9,
2300200911,30111,25.8,24.4451,35.1977,-9,-9,-9,-9,-9,-9,-9,-9,-9,
2300200910,30111,45.7,24.2047,35.2182,-9,-9,-9,-9,-9,-9,-9,-9,-9,
2300200909,30111,45.7,24.2041,35.2184,-9,-9,-9,-9,-9,-9,-9,-9,-9,
2300200908,30111,74.3,23.8936,35.2737,-9,-9,-9,-9,-9,-9,-9,-9,-9,
2300200907,30111,74.1,23.8948,35.2736,-9,-9,-9,-9,-9,-9,-9,-9,-9,
2300200906,30111,101.1,23.3134,35.34,-9,-9,-9,-9,-9,-9,-9,-9,-9,
2300200905,30111,101,23.3052,35.3452,-9,-9,-9,-9,-9,-9,-9,-9,-9,
2300200904,30111,124.5,21.8045,35.2247,-9,-9,-9,-9,-9,-9,-9,-9,-9,
2300200903,30111,124.2,21.7733,35.2224,-9,-9,-9,-9,-9,-9,-9,-9,-9,
2300201018,30111,5.7,24.3535,35.1943,-9,-9,-9,-9,-9,-9,-9,-9,-9,
2300201017,30111,124,21.6055,35.2306,-9,-9,-9,-9,-9,-9,-9,-9,-9,
2300201016,30111,123.7,21.6129,35.233,-9,-9,-9,-9,-9,-9,-9,-9,-9,
2300201015,30111,123.9,21.607,35.2319,-9,-9,-9,-9,-9,-9,-9,-9,-9,
2300201014,30111,123.6,21.5956,35.2332,-9,-9,-9,-9,-9,-9,-9,-9,-9,
2300201013,30111,123.9,21.5344,35.2328,-9,-9,-9,-9,-9,-9,-9,-9,-9,
2300201012,30111,198.9,18.4711,34.95,-9,-9,-9,-9,-9,-9,-9,-9,-9,
2300201011,30111,198.9,18.4548,34.9456,-9,-9,-9,-9,-9,-9,-9,-9,-9,
2300201010,30111,199,18.4097,34.9396,-9,-9,-9,-9,-9,-9,-9,-9,-9,
2300201009,30111,199,18.3667,34.9342,-9,-9,-9,-9,-9,-9,-9,-9,-9,
2300201008,30111,198.9,18.3439,34.9284,-9,-9,-9,-9,-9,-9,-9,-9,-9,
2300201118,30111,6.5,24.3322,35.2027,-9,-9,-9,-9,-9,-9,-9,-9,-9,
2300201117,30111,6.4,24.3307,35.2028,-9,-9,-9,-9,-9,-9,-9,-9,-9,
2300201116,30111,25.4,24.3264,35.2117,-9,-9,-9,-9,-9,-9,-9,-9,-9,
2300201115,30111,25.3,24.3244,35.2122,-9,-9,-9,-9,-9,-9,-9,-9,-9,
2300201114,30111,45.6,23.9426,35.2876,-9,-9,-9,-9,-9,-9,-9,-9,-9,
2300201113,30111,45.4,23.9356,35.2879,-9,-9,-9,-9,-9,-9,-9,-9,-9,
2300201112,30111,75.3,23.1195,35.4319,-9,-9,-9,-9,-9,-9,-9,-9,-9,
2300201111,30111,75.2,23.1189,35.4322,-9,-9,-9,-9,-9,-9,-9,-9,-9,
2300201110,30111,100.3,21.9596,35.2501,-9,-9,-9,-9,-9,-9,-9,-9,-9,
2300201109,30111,100.2,21.9523,35.2491,-9,-9,-9,-9,-9,-9,-9,-9,-9,
2300201108,30111,124.7,21.0296,35.2189,-9,-9,-9,-9,-9,-9,-9,-9,-9,
2300201107,30111,124.8,21.0367,35.2202,-9,-9,-9,-9,-9,-9,-9,-9,-9,
2300201106,30111,151.4,19.9746,35.1612,-9,-9,-9,-9,-9,-9,-9,-9,-9,
2300201105,30111,151.4,19.9668,35.1604,-9,-9,-9,-9,-9,-9,-9,-9,-9,
2300201104,30111,174.8,19.2135,35.0561,-9,-9,-9,-9,-9,-9,-9,-9,-9,
2300201103,30111,175,19.2083,35.0565,-9,-9,-9,-9,-9,-9,-9,-9,-9,
2300201209,30111,6.1,24.3764,35.1997,-9,-9,-9,-9,-9,-9,-9,-9,-9,
2300201208,30111,6,24.3782,35.1996,-9,-9,-9,-9,-9,-9,-9,-9,-9,
2300201207,30111,45.4,23.8098,35.3266,-9,-9,-9,-9,-9,-9,-9,-9,-9,
2300201206,30111,85.2,22.0692,35.2413,-9,-9,-9,-9,-9,-9,-9,-9,-9,
2300201205,30111,84.9,22.0416,35.2391,-9,-9,-9,-9,-9,-9,-9,-9,-9,
2300201204,30111,101.7,21.4218,35.1914,-9,-9,-9,-9,-9,-9,-9,-9,-9,
2300201323,30211,6.6,24.4073,35.2009,-9,-9,-9,-9,-9,-9,-9,-9,-9,
2300201322,30211,25.2,24.3305,35.2002,-9,-9,-9,-9,-9,-9,-9,-9,-9,
2300201321,30211,45,24.0669,35.2651,-9,-9,-9,-9,-9,-9,-9,-9,-9,
2300201320,30211,74.7,23.3949,35.3163,-9,-9,-9,-9,-9,-9,-9,-9,-9,
2300201319,30211,99.1,22.6882,35.2691,-9,-9,-9,-9,-9,-9,-9,-9,-9,
2300201318,30211,126.7,21.4084,35.2251,-9,-9,-9,-9,-9,-9,-9,-9,-9,
2300201317,30211,150.3,20.6548,35.1942,-9,-9,-9,-9,-9,-9,-9,-9,-9,
2300201316,30211,200,18.376,34.941,-9,-9,-9,-9,-9,-9,-9,-9,-9,
2300201315,30211,200.2,18.3741,34.941,-9,-9,-9,-9,-9,-9,-9,-9,-9,
2300201314,30211,249.8,15.4317,34.4929,-9,-9,-9,-9,-9,-9,-9,-9,-9,
2300201313,30211,301.5,12.5639,34.2223,-9,-9,-9,-9,-9,-9,-9,-9,-9,
2300201312,30211,301,12.563,34.2191,-9,-9,-9,-9,-9,-9,-9,-9,-9,
2300201311,30211,349.6,11.2005,34.2124,-9,-9,-9,-9,-9,-9,-9,-9,-9,
2300201310,30211,399.4,9.9487,34.1392,-9,-9,-9,-9,-9,-9,-9,-9,-9,
2300201309,30211,499.2,7.6865,34.0423,-9,-9,-9,-9,-9,-9,-9,-9,-9,
2300201308,30211,499.1,7.6708,34.0424,-9,-9,-9,-9,-9,-9,-9,-9,-9,
2300201307,30211,498.9,7.6628,34.0426,-9,-9,-9,-9,-9,-9,-9,-9,-9,
2300201422,30211,7,24.4744,35.2029,-9,-9,-9,-9,-9,-9,-9,-9,-9,
2300201421,30211,7.1,24.4745,35.2031,-9,-9,-9,-9,-9,-9,-9,-9,-9,
2300201420,30211,14.3,24.4493,35.2014,-9,-9,-9,-9,-9,-9,-9,-9,-9,
2300201419,30211,25.3,24.3558,35.2028,-9,-9,-9,-9,-9,-9,-9,-9,-9,
2300201418,30211,25.6,24.3477,35.2028,-9,-9,-9,-9,-9,-9,-9,-9,-9,
2300201417,30211,34.8,24.1897,35.2236,-9,-9,-9,-9,-9,-9,-9,-9,-9,
2300201416,30211,34.7,24.1797,35.2246,-9,-9,-9,-9,-9,-9,-9,-9,-9,
2300201415,30211,44.7,24.0809,35.2435,-9,-9,-9,-9,-9,-9,-9,-9,-9,
2300201414,30211,44.6,24.0633,35.2477,-9,-9,-9,-9,-9,-9,-9,-9,-9,
2300201413,30211,59.5,23.7816,35.2791,-9,-9,-9,-9,-9,-9,-9,-9,-9,
2300201412,30211,73.7,23.6019,35.2963,-9,-9,-9,-9,-9,-9,-9,-9,-9,
2300201411,30211,74.3,23.5891,35.2967,-9,-9,-9,-9,-9,-9,-9,-9,-9,
2300201410,30211,99.6,22.5357,35.2498,-9,-9,-9,-9,-9,-9,-9,-9,-9,
2300201409,30211,99.3,22.4968,35.2422,-9,-9,-9,-9,-9,-9,-9,-9,-9,
2300201408,30211,99.5,22.3602,35.2235,-9,-9,-9,-9,-9,-9,-9,-9,-9,
2300201407,30211,125,21.4593,35.1991,-9,-9,-9,-9,-9,-9,-9,-9,-9,
2300201406,30211,148.9,20.6419,35.1775,-9,-9,-9,-9,-9,-9,-9,-9,-9,
2300201405,30211,148.9,20.6454,35.1848,-9,-9,-9,-9,-9,-9,-9,-9,-9,
2300201404,30211,175.1,19.8629,35.1329,-9,-9,-9,-9,-9,-9,-9,-9,-9,
2300201403,30211,175.1,19.864,35.1325,-9,-9,-9,-9,-9,-9,-9,-9,-9,
2300201522,30211,7.6,24.429,35.2002,-9,-9,-9,-9,-9,-9,-9,-9,-9,
2300201521,30211,7.4,24.4254,35.2003,-9,-9,-9,-9,-9,-9,-9,-9,-9,
2300201520,30211,25.1,24.4252,35.2001,-9,-9,-9,-9,-9,-9,-9,-9,-9,
2300201519,30211,24.7,24.4227,35.2003,-9,-9,-9,-9,-9,-9,-9,-9,-9,
2300201518,30211,46.4,24.0862,35.244,-9,-9,-9,-9,-9,-9,-9,-9,-9,
2300201517,30211,46.3,24.0864,35.2446,-9,-9,-9,-9,-9,-9,-9,-9,-9,
2300201516,30211,60.1,23.8693,35.2899,-9,-9,-9,-9,-9,-9,-9,-9,-9,
2300201515,30211,75.4,23.7206,35.303,-9,-9,-9,-9,-9,-9,-9,-9,-9,
2300201514,30211,75.1,23.7161,35.3047,-9,-9,-9,-9,-9,-9,-9,-9,-9,
2300201513,30211,84.3,23.4844,35.3728,-9,-9,-9,-9,-9,-9,-9,-9,-9,
2300201512,30211,99.8,22.5588,35.2738,-9,-9,-9,-9,-9,-9,-9,-9,-9,
2300201511,30211,99.6,22.5538,35.2708,-9,-9,-9,-9,-9,-9,-9,-9,-9,
2300201510,30211,114.6,21.6252,35.2052,-9,-9,-9,-9,-9,-9,-9,-9,-9,
2300201509,30211,124.8,21.6099,35.2138,-9,-9,-9,-9,-9,-9,-9,-9,-9,
2300201508,30211,124.7,21.6093,35.2137,-9,-9,-9,-9,-9,-9,-9,-9,-9,
2300201507,30211,135.2,21.2146,35.1728,-9,-9,-9,-9,-9,-9,-9,-9,-9,
2300201506,30211,151.2,20.5277,35.1526,-9,-9,-9,-9,-9,-9,-9,-9,-9,
2300201505,30211,151.3,20.5341,35.1508,-9,-9,-9,-9,-9,-9,-9,-9,-9,
2300201504,30211,175.1,19.7662,35.1209,-9,-9,-9,-9,-9,-9,-9,-9,-9,
2300201503,30211,175.1,19.7654,35.1209,-9,-9,-9,-9,-9,-9,-9,-9,-9,
2300201617,30211,7,24.3065,35.1956,208.7,-9,-9,-9,-9,-9,-9,-9,-9,
2300201616,30211,81.7,23.4083,35.2742,209.5,-9,-9,-9,-9,-9,-9,-9,-9,
2300201615,30211,480.8,7.0966,34.0319,121.4,-9,-9,-9,-9,-9,-9,-9,-9,
2300201724,30211,6.3,24.3357,35.201,-9,-9,-9,-9,-9,-9,-9,-9,-9,
2300201723,30211,6.4,24.3335,35.2008,-9,-9,-9,-9,-9,-9,-9,-9,-9,
2300201722,30211,6.2,24.3335,35.2009,-9,-9,-9,-9,-9,-9,-9,-9,-9,
2300201721,30211,6.4,24.3357,35.2008,-9,-9,-9,-9,-9,-9,-9,-9,-9,
2300201720,30211,6.1,24.3405,35.2012,-9,-9,-9,-9,-9,-9,-9,-9,-9,
2300201719,30211,6.4,24.3419,35.2013,-9,-9,-9,-9,-9,-9,-9,-9,-9,
2300201718,30211,6.2,24.342,35.2013,-9,-9,-9,-9,-9,-9,-9,-9,-9,
2300201717,30211,6.2,24.3424,35.2015,-9,-9,-9,-9,-9,-9,-9,-9,-9,
2300201716,30211,6.3,24.3412,35.2012,-9,-9,-9,-9,-9,-9,-9,-9,-9,
2300201715,30211,6.4,24.3382,35.201,-9,-9,-9,-9,-9,-9,-9,-9,-9,
2300201714,30211,6.4,24.3367,35.201,-9,-9,-9,-9,-9,-9,-9,-9,-9,
2300201713,30211,6.4,24.3367,35.2009,-9,-9,-9,-9,-9,-9,-9,-9,-9,
2300201712,30211,6.4,24.3373,35.2012,-9,-9,-9,-9,-9,-9,-9,-9,-9,
2300201711,30211,6.4,24.3379,35.201,-9,-9,-9,-9,-9,-9,-9,-9,-9,
2300201710,30211,6.4,24.3381,35.2009,-9,-9,-9,-9,-9,-9,-9,-9,-9,
2300201709,30211,6.3,24.3382,35.2009,-9,-9,-9,-9,-9,-9,-9,-9,-9,
2300201708,30211,6.3,24.3382,35.2009,-9,-9,-9,-9,-9,-9,-9,-9,-9,
2300201707,30211,6.3,24.3378,35.2009,-9,-9,-9,-9,-9,-9,-9,-9,-9,
2300201706,30211,6.3,24.3376,35.201,-9,-9,-9,-9,-9,-9,-9,-9,-9,
2300201705,30211,6.4,24.3366,35.2008,-9,-9,-9,-9,-9,-9,-9,-9,-9,
2300201704,30211,6.4,24.3366,35.2009,-9,-9,-9,-9,-9,-9,-9,-9,-9,
2300201703,30211,6.5,24.3366,35.2008,-9,-9,-9,-9,-9,-9,-9,-9,-9,
2300201702,30211,6.3,24.337,35.2006,-9,-9,-9,-9,-9,-9,-9,-9,-9,
2300201701,30211,6.4,24.3374,35.2007,-9,-9,-9,-9,-9,-9,-9,-9,-9,
2300201808,30311,5.7,24.347,35.2016,-9,-9,-9,-9,-9,-9,-9,-9,-9,
2300201807,30211,25.5,24.3262,35.1991,-9,-9,-9,-9,-9,-9,-9,-9,-9,
2300201806,30211,45.3,24.3073,35.1969,-9,-9,-9,-9,-9,-9,-9,-9,-9,
2300201805,30211,75,23.6058,35.252,-9,-9,-9,-9,-9,-9,-9,-9,-9,
2300201804,30211,101.1,21.8215,35.2014,-9,-9,-9,-9,-9,-9,-9,-9,-9,
2300201803,30211,125.4,20.9329,35.225,-9,-9,-9,-9,-9,-9,-9,-9,-9,
2300201802,30211,150.5,20.2123,35.1694,-9,-9,-9,-9,-9,-9,-9,-9,-9,
2300201801,30211,175.7,19.378,35.0882,-9,-9,-9,-9,-9,-9,-9,-9,-9,
2310200124,41111,6.2,23.9271,35.1374,-9,-9,-9,-9,-9,-9,-9,-9,-9,
2310200123,41111,6.5,23.9259,35.1379,-9,-9,-9,-9,-9,-9,-9,-9,-9,
2310200122,41111,5.9,23.925,35.1376,-9,-9,-9,-9,-9,-9,-9,-9,-9,
2310200121,41111,5.9,23.9242,35.1377,-9,-9,-9,-9,-9,-9,-9,-9,-9,
2310200120,41111,6.4,23.9241,35.1376,-9,-9,-9,-9,-9,-9,-9,-9,-9,
2310200119,41111,5.9,23.9238,35.1379,-9,-9,-9,-9,-9,-9,-9,-9,-9,
2310200118,41111,6.5,23.9238,35.1379,-9,-9,-9,-9,-9,-9,-9,-9,-9,
2310200117,41111,6.4,23.9238,35.1379,-9,-9,-9,-9,-9,-9,-9,-9,-9,
2310200116,41111,6.2,23.9242,35.1377,-9,-9,-9,-9,-9,-9,-9,-9,-9,
2310200115,41111,24.8,23.9298,35.1419,-9,-9,-9,-9,-9,-9,-9,-9,-9,
2310200114,41111,24.7,23.9299,35.1418,-9,-9,-9,-9,-9,-9,-9,-9,-9,
2310200113,41111,25,23.93,35.1415,-9,-9,-9,-9,-9,-9,-9,-9,-9,
2310200112,41111,24.4,23.9299,35.1415,-9,-9,-9,-9,-9,-9,-9,-9,-9,
2310200111,41111,24.8,23.9295,35.1413,-9,-9,-9,-9,-9,-9,-9,-9,-9,
2310200110,41111,46,23.8782,35.2061,-9,-9,-9,-9,-9,-9,-9,-9,-9,
2310200109,41111,46.2,23.8792,35.2054,-9,-9,-9,-9,-9,-9,-9,-9,-9,
2310200108,41111,45.9,23.8807,35.2047,-9,-9,-9,-9,-9,-9,-9,-9,-9,
2310200107,41111,45.7,23.8818,35.2039,-9,-9,-9,-9,-9,-9,-9,-9,-9,
2310200106,41111,45.5,23.8837,35.2025,-9,-9,-9,-9,-9,-9,-9,-9,-9,
2310200105,41111,75.6,23.7662,35.2362,-9,-9,-9,-9,-9,-9,-9,-9,-9,
2310200104,41111,75.3,23.7661,35.2361,-9,-9,-9,-9,-9,-9,-9,-9,-9,
2310200103,41111,74.9,23.7662,35.2359,-9,-9,-9,-9,-9,-9,-9,-9,-9,
2310200102,41111,75.2,23.7661,35.236,-9,-9,-9,-9,-9,-9,-9,-9,-9,
2310200101,41111,74.9,23.7661,35.2359,-9,-9,-9,-9,-9,-9,-9,-9,-9,
2310200222,41111,5.4,23.9125,35.1202,-9,-9,-9,-9,-9,-9,-9,-9,-9,
2310200221,41111,4.7,23.9131,35.1202,-9,-9,-9,-9,-9,-9,-9,-9,-9,
2310200220,41111,4.6,23.9132,35.1205,-9,-9,-9,-9,-9,4.474,1.709,0.013,-9,
2310200219,41111,25.3,23.9237,35.1265,-9,-9,-9,-9,-9,-9,-9,-9,-9,
2310200218,41111,25.4,23.9237,35.1283,-9,-9,-9,-9,-9,-9,-9,-9,-9,
2310200217,41111,25.4,23.9234,35.1268,-9,-9,-9,-9,-9,4.68,1.574,0.012,-9,
2310200216,41111,44.9,23.8325,35.2023,-9,-9,-9,-9,-9,-9,-9,-9,-9,
2310200215,41111,44.9,23.833,35.2019,-9,-9,-9,-9,-9,-9,-9,-9,-9,
2310200214,41111,45.5,23.8313,35.2025,-9,-9,-9,-9,-9,5.11,1.731,0.019,-9,
2310200213,41111,74.9,23.8037,35.216,-9,-9,-9,-9,-9,-9,-9,-9,-9,
2310200212,41111,74.8,23.8037,35.2159,-9,-9,-9,-9,-9,-9,-9,-9,-9,
2310200211,41111,75,23.8036,35.2159,-9,-9,-9,-9,-9,5.021,1.997,0.015,-9,
2310200210,41111,102.2,23.7015,35.2652,-9,-9,-9,-9,-9,-9,-9,-9,-9,
2310200209,41111,102.2,23.7019,35.2651,-9,-9,-9,-9,-9,-9,-9,-9,-9,
2310200208,41111,102.5,23.7021,35.2652,-9,-9,-9,-9,-9,4.56,2.267,0.016,-9,
2310200207,41111,125.1,23.2188,35.3288,-9,-9,-9,-9,-9,-9,-9,-9,-9,
2310200206,41111,125.1,23.2293,35.3284,-9,-9,-9,-9,-9,4.113,2.272,0.011,-9,
2310200205,41111,124.8,23.3208,35.3233,-9,-9,-9,-9,-9,-9,-9,-9,-9,
2310200204,41111,150.3,21.7374,35.3507,-9,-9,-9,-9,-9,2.92,0.171,0.001,-9,
2310200203,41111,175.9,20.422,35.2461,-9,-9,-9,-9,-9,2.897,0.054,0,-9,
2310200324,41111,8.1,24.0011,35.0922,211.6,-9,-9,0.02,-9,-9,-9,-9,-9,
2310200323,41111,497.8,7.7325,34.0742,121.1,-9,2.02,27.81,-9,-9,-9,-9,-9,
2310200424,41211,6.9,24.0728,35.0673,210,-9,0.09,0,-9,-9,-9,-9,-9,
2310200423,41211,42.6,23.9531,35.1138,-9,-9,0.09,0.01,-9,-9,-9,-9,-9,
2310200422,41211,82.5,23.816,35.2047,211.6,-9,0.08,0,-9,-9,-9,-9,-9,
2310200421,41211,140.8,22.0704,35.3243,201.9,-9,0.11,0.41,-9,-9,-9,-9,-9,
2310200420,41211,156,21.6292,35.345,201.9,-9,0.11,0.7,-9,-9,-9,-9,-9,
2310200419,41211,186,19.8103,35.1737,-9,-9,0.13,1.28,-9,-9,-9,-9,-9,
2310200418,41211,230.3,18.1171,34.944,-9,7.959,-9,-9,-9,-9,-9,-9,-9,
2310200417,41211,272.4,15.9296,34.5939,202.1,-9,0.4,4.6,-9,-9,-9,-9,-9,
2310200416,41211,330,13.107,34.3267,218.9,-9,-9,7.95,-9,-9,-9,-9,-9,
2310200415,41211,349.7,12.4752,34.2936,217.8,7.831,-9,9.6,-9,-9,-9,-9,-9,
2310200414,41211,393.3,11.0801,34.2045,199.1,-9,0.98,13.95,-9,-9,-9,-9,-9,
2310200413,41211,449.7,8.8127,34.085,145.4,-9,1.66,23.01,-9,-9,-9,-9,-9,
2310200522,41211,8.6,24.0567,35.082,-9,-9,-9,-9,-9,-9,-9,-9,-9,
2310200521,41211,25,24.06,35.0816,-9,-9,-9,-9,-9,-9,-9,-9,-9,
2310200520,41211,24.7,24.0608,35.0814,-9,-9,-9,-9,-9,-9,-9,-9,-9,
2310200519,41211,44.6,23.9529,35.1225,-9,-9,-9,-9,-9,-9,-9,-9,-9,
2310200518,41211,75.1,23.7847,35.2141,-9,-9,-9,-9,-9,-9,-9,-9,-9,
2310200517,41211,99.8,23.6417,35.2872,-9,-9,-9,-9,-9,-9,-9,-9,-9,
2310200516,41211,126.5,22.5609,35.2926,-9,-9,-9,-9,-9,-9,-9,-9,-9,
2310200515,41211,126.3,22.5609,35.2927,-9,-9,-9,-9,-9,-9,-9,-9,-9,
2310200514,41211,151.5,21.545,35.325,-9,-9,-9,-9,-9,-9,-9,-9,-9,
2310200513,41211,151.9,21.5445,35.325,-9,-9,-9,-9,-9,-9,-9,-9,-9,
2310200512,41211,175.5,20.5399,35.2566,-9,-9,-9,-9,-9,-9,-9,-9,-9,
2310200511,41211,175.3,20.549,35.257,-9,-9,-9,-9,-9,-9,-9,-9,-9,
2310200510,41211,199.3,19.2363,35.122,-9,-9,-9,-9,-9,-9,-9,-9,-9,
2310200509,41211,199.5,19.2326,35.1216,-9,-9,-9,-9,-9,-9,-9,-9,-9,
2310200508,41211,251.3,17.9112,34.9069,-9,-9,-9,-9,-9,-9,-9,-9,-9,
2310200507,41211,251.1,17.8899,34.9018,-9,-9,-9,-9,-9,-9,-9,-9,-9,
2310200506,41211,348.7,12.3234,34.2808,-9,-9,-9,-9,-9,-9,-9,-9,-9,
2310200505,41211,348.8,12.3113,34.2805,-9,-9,-9,-9,-9,-9,-9,-9,-9,
2310200504,41211,349,12.305,34.2793,-9,-9,-9,-9,-9,-9,-9,-9,-9,
2310200503,41211,348.7,12.2993,34.2795,-9,-9,-9,-9,-9,-9,-9,-9,-9,
2310200623,41211,6.4,24.0245,35.0709,210.7,-9,-9,-9,-9,-9,-9,-9,-9,
2310200622,41211,6.8,24.0249,35.0708,210.7,8.069,0.09,0.03,-9,-9,-9,-9,-9,
2310200621,41211,14.9,24.0265,35.0702,210.8,-9,0.09,0.04,-9,-9,-9,-9,-9,
2310200620,41211,25.2,24.0314,35.0715,210.9,-9,-9,-9,-9,-9,-9,-9,-9,
2310200619,41211,25.4,24.0314,35.0711,210.9,8.069,0.1,0.04,-9,-9,-9,-9,-9,
2310200618,41211,35.1,24.0301,35.0728,210.9,-9,0.1,0.04,-9,-9,-9,-9,-9,
2310200617,41211,44.8,24.0031,35.0903,211.1,8.069,0.1,0.05,-9,-9,-9,-9,-9,
2310200616,41211,61,23.9075,35.1622,211.8,-9,0.08,0.04,-9,-9,-9,-9,-9,
2310200615,41211,75.5,23.8506,35.1924,212,8.066,0.08,0.04,-9,-9,-9,-9,-9,
2310200614,41211,85.9,23.8211,35.2039,212.4,-9,-9,-9,-9,-9,-9,-9,-9,
2310200613,41211,89.3,23.812,35.2066,212.4,-9,-9,-9,-9,-9,-9,-9,-9,
2310200612,41211,101.1,23.7841,35.2196,212.2,8.067,0.07,0.04,-9,-9,-9,-9,-9,
2310200611,41211,110.1,23.6626,35.2829,212.4,-9,-9,-9,-9,-9,-9,-9,-9,
2310200610,41211,115.3,23.6167,35.2962,211.9,-9,-9,-9,-9,-9,-9,-9,-9,
2310200609,41211,125.2,23.3336,35.3366,210.3,-9,0.07,0.04,-9,-9,-9,-9,-9,
2310200608,41211,129.2,23.2642,35.3414,209.2,-9,-9,-9,-9,-9,-9,-9,-9,
2310200607,41211,150.9,22.3479,35.3032,204.1,8.025,0.1,0.19,-9,-9,-9,-9,-9,
2310200606,41211,164.8,21.5894,35.3287,200.5,-9,-9,-9,-9,-9,-9,-9,-9,
2310200605,41211,175.7,21.0343,35.2714,197.5,-9,0.15,1.07,-9,-9,-9,-9,-9,
2310200604,41211,200.9,20.1537,35.2057,201.3,7.982,0.13,1.26,-9,-9,-9,-9,-9,
2310200724,41211,7.2,24.0096,35.0652,-9,-9,-9,-9,-9,-9,-9,-9,-9,
2310200723,41211,25.6,24.0247,35.0641,-9,-9,-9,-9,-9,-9,-9,-9,-9,
2310200722,41211,45.6,24.0024,35.0886,-9,-9,-9,-9,-9,-9,-9,-9,-9,
2310200721,41211,76.5,23.864,35.1814,-9,-9,-9,-9,-9,-9,-9,-9,-9,
2310200720,41211,100.1,23.7488,35.2366,-9,-9,-9,-9,-9,-9,-9,-9,-9,
2310200719,41211,125.7,23.1135,35.3301,-9,-9,-9,-9,-9,-9,-9,-9,-9,
2310200718,41211,150,21.6455,35.3456,-9,-9,-9,-9,-9,-9,-9,-9,-9,
